,customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_cell,rfm_score
1629,0001168686,12,4,540000.0,2,1,1,211,4
1630,KH4053564,5,5,450000.0,3,1,1,311,5
1631,0001169357,0,5,450000.0,3,1,1,311,5
1632,0001169839,1,2,180000.0,3,1,1,311,5
1633,0001006539,14,1,45000.0,2,1,1,211,4
1634,0001165303,14,2,135000.0,2,1,1,211,4
1635,KH7750176,14,1,90000.0,2,1,1,211,4
1636,0001013322,14,3,315000.0,2,1,1,211,4
1637,0001016266,14,4,450000.0,2,1,1,211,4
1638,0001119710,14,1,90000.0,2,1,1,211,4
1639,0005008007,9,6,450000.0,3,1,1,311,5
1640,0001168644,0,5,585000.0,3,1,1,311,5
1641,0000002296,0,6,540000.0,3,1,1,311,5
1642,0000026124,0,3,270000.0,3,1,1,311,5
1643,0001161591,5,3,270000.0,3,1,1,311,5
1644,0001122186,14,1,180000.0,2,1,1,211,4
1645,0001016255,14,2,180000.0,2,1,1,211,4
1646,0000043224,14,1,135000.0,2,1,1,211,4
1647,0001167598,14,1,90000.0,2,1,1,211,4
1648,0001166341,0,5,630000.0,3,1,1,311,5
1649,0003009782,14,2,225000.0,2,1,1,211,4
1650,0001080027,14,3,270000.0,2,1,1,211,4
1651,0000010619,14,3,270000.0,2,1,1,211,4
1652,0000042279,12,3,225000.0,2,1,1,211,4
1653,0001015423,14,4,405000.0,2,1,1,211,4
1654,0001006559,14,1,90000.0,2,1,1,211,4
1655,0000013507,3,2,225000.0,3,1,1,311,5
1656,0001121393,14,1,225000.0,2,1,1,211,4
1657,0001169640,14,1,90000.0,2,1,1,211,4
1658,0003009638,14,2,180000.0,2,1,1,211,4
1659,0001139518,14,1,90000.0,2,1,1,211,4
1660,0001167925,14,2,180000.0,2,1,1,211,4
1661,0001077421,2,3,270000.0,3,1,1,311,5
1662,0001138796,8,4,360000.0,3,1,1,311,5
1663,0000043393,14,3,450000.0,2,1,1,211,4
1664,0001004554,14,2,135000.0,2,1,1,211,4
1665,0001083412,11,3,540000.0,2,1,1,211,4
1666,0001080056,14,1,90000.0,2,1,1,211,4
1667,0000010312,1,2,180000.0,3,1,1,311,5
1668,0001168628,14,1,90000.0,2,1,1,211,4
1669,0001163461,14,1,90000.0,2,1,1,211,4
1670,0001166097,4,3,315000.0,3,1,1,311,5
1671,0005008240,2,3,270000.0,3,1,1,311,5
1672,0001077680,14,2,765000.0,2,1,1,211,4
1673,0001015232,7,6,495000.0,3,1,1,311,5
1674,0001070875,6,5,540000.0,3,1,1,311,5
1675,0000004283,14,1,90000.0,2,1,1,211,4
1676,0003004172,10,2,180000.0,3,1,1,311,5
1677,0001161540,14,1,180000.0,2,1,1,211,4
1678,0001161908,14,1,90000.0,2,1,1,211,4
1679,0001139674,14,2,225000.0,2,1,1,211,4
1680,0003009738,14,1,90000.0,2,1,1,211,4
1681,0001077230,0,3,270000.0,3,1,1,311,5
1682,KH4699103,14,1,90000.0,2,1,1,211,4
1683,0001191183,14,1,135000.0,2,1,1,211,4
1684,0001161895,12,2,180000.0,2,1,1,211,4
1685,0000044118,14,2,225000.0,2,1,1,211,4
1686,0001167478,13,1,90000.0,2,1,1,211,4
1687,KH4862636,13,1,45000.0,2,1,1,211,4
1688,0001081734,0,5,405000.0,3,1,1,311,5
1689,0001122181,13,1,90000.0,2,1,1,211,4
1690,0001119017,13,1,135000.0,2,1,1,211,4
1691,0001135339,13,1,90000.0,2,1,1,211,4
1692,0000023553,3,2,180000.0,3,1,1,311,5
1693,0001135570,1,3,585000.0,3,1,1,311,5
1694,0000041677,13,1,225000.0,2,1,1,211,4
1695,0001007074,13,1,135000.0,2,1,1,211,4
1696,0001139971,13,3,585000.0,2,1,1,211,4
1697,KH1429118,13,1,90000.0,2,1,1,211,4
1698,0001137248,13,1,45000.0,2,1,1,211,4
1699,0001192629,13,1,135000.0,2,1,1,211,4
1700,0001123719,13,3,315000.0,2,1,1,211,4
1701,0000042987,13,1,225000.0,2,1,1,211,4
1702,KH6475663,1,4,180000.0,3,1,1,311,5
1703,0000023320,13,1,90000.0,2,1,1,211,4
1704,KH1994269,13,2,180000.0,2,1,1,211,4
1705,0000026476,13,1,45000.0,2,1,1,211,4
1706,0001023895,13,1,90000.0,2,1,1,211,4
1707,0001015394,13,1,90000.0,2,1,1,211,4
1708,0001166823,13,3,405000.0,2,1,1,211,4
1709,0001168652,13,2,180000.0,2,1,1,211,4
1710,KH3105217,13,2,180000.0,2,1,1,211,4
1711,0001079598,5,2,180000.0,3,1,1,311,5
1712,0001139473,1,2,225000.0,3,1,1,311,5
1713,0001079670,13,1,135000.0,2,1,1,211,4
1714,0001163829,13,3,450000.0,2,1,1,211,4
1715,KH7999690,13,1,315000.0,2,1,1,211,4
1716,0001077392,1,2,180000.0,3,1,1,311,5
1717,0001191081,13,2,180000.0,2,1,1,211,4
1718,0001015621,13,1,90000.0,2,1,1,211,4
1719,0000000989,13,1,90000.0,2,1,1,211,4
1720,KH1748256,13,1,90000.0,2,1,1,211,4
1721,0000010689,13,2,180000.0,2,1,1,211,4
1722,0001081152,13,1,180000.0,2,1,1,211,4
1723,0001081740,13,1,90000.0,2,1,1,211,4
1724,0001169291,13,1,90000.0,2,1,1,211,4
1725,0001165770,13,1,90000.0,2,1,1,211,4
1726,0003009722,13,2,180000.0,2,1,1,211,4
1727,0001083499,11,2,225000.0,2,1,1,211,4
1728,0001166870,11,2,720000.0,2,1,1,211,4
1729,0001080031,13,2,180000.0,2,1,1,211,4
1730,0003008123,13,1,225000.0,2,1,1,211,4
1731,0001169349,13,1,90000.0,2,1,1,211,4
1732,0001120895,13,1,90000.0,2,1,1,211,4
1733,0001124319,13,1,90000.0,2,1,1,211,4
1734,0001165080,2,4,360000.0,3,1,1,311,5
1735,0001191029,13,1,90000.0,2,1,1,211,4
1736,KH227710,13,1,180000.0,2,1,1,211,4
1737,0000013054,13,2,270000.0,2,1,1,211,4
1738,KH319582,13,1,90000.0,2,1,1,211,4
1739,0001005413,6,5,450000.0,3,1,1,311,5
1740,0001139585,13,1,45000.0,2,1,1,211,4
1741,0001080297,12,2,180000.0,2,1,1,211,4
1742,0001120656,5,6,540000.0,3,1,1,311,5
1743,0001137383,13,1,90000.0,2,1,1,211,4
1744,0000004660,13,4,585000.0,2,1,1,211,4
1745,0001080377,13,1,90000.0,2,1,1,211,4
1746,0001071884,13,1,90000.0,2,1,1,211,4
1747,0001168688,12,5,675000.0,2,1,1,211,4
1748,0001083961,13,2,315000.0,2,1,1,211,4
1749,0001163522,13,1,90000.0,2,1,1,211,4
1750,0001081288,13,2,450000.0,2,1,1,211,4
1751,0001023433,13,1,90000.0,2,1,1,211,4
1752,0001121040,13,2,180000.0,2,1,1,211,4
1753,0001006561,13,1,90000.0,2,1,1,211,4
1754,0001083380,13,1,135000.0,2,1,1,211,4
1755,0001082342,13,1,135000.0,2,1,1,211,4
1756,0000010931,5,2,270000.0,3,1,1,311,5
1757,0001023784,13,1,90000.0,2,1,1,211,4
1758,0001082513,13,1,135000.0,2,1,1,211,4
1759,0001029022,13,2,225000.0,2,1,1,211,4
1760,0001023739,0,2,180000.0,3,1,1,311,5
1761,0001166230,13,2,180000.0,2,1,1,211,4
1762,0001137087,13,1,90000.0,2,1,1,211,4
1763,0000025163,8,4,360000.0,3,1,1,311,5
1764,0001080318,13,1,90000.0,2,1,1,211,4
1765,0000029929,13,2,90000.0,2,1,1,211,4
1766,0001122122,13,2,180000.0,2,1,1,211,4
1767,0001193344,13,1,180000.0,2,1,1,211,4
1768,0001137032,13,4,405000.0,2,1,1,211,4
1769,0000025729,13,3,270000.0,2,1,1,211,4
1770,0000014644,13,2,180000.0,2,1,1,211,4
1771,0001165280,13,3,315000.0,2,1,1,211,4
1772,0001160343,13,2,180000.0,2,1,1,211,4
1773,KH3213044,13,1,90000.0,2,1,1,211,4
1774,KH978498,6,2,180000.0,3,1,1,311,5
1775,0001186031,13,1,90000.0,2,1,1,211,4
1776,0000029876,13,2,180000.0,2,1,1,211,4
1777,0001136018,13,2,180000.0,2,1,1,211,4
1778,0001082316,13,1,90000.0,2,1,1,211,4
1779,0000041270,12,3,315000.0,2,1,1,211,4
1780,0001121897,12,1,45000.0,2,1,1,211,4
1781,0001122958,12,1,45000.0,2,1,1,211,4
1782,0000011150,12,1,90000.0,2,1,1,211,4
1783,0001160587,12,2,180000.0,2,1,1,211,4
1784,0001004974,12,1,90000.0,2,1,1,211,4
1785,KH6488469,12,2,180000.0,2,1,1,211,4
1786,0000042862,6,3,270000.0,3,1,1,311,5
1787,0001166029,12,1,90000.0,2,1,1,211,4
1788,0001166859,12,1,90000.0,2,1,1,211,4
1789,0001166309,0,3,225000.0,3,1,1,311,5
1790,0001121630,2,2,315000.0,3,1,1,311,5
1791,0001186443,12,1,90000.0,2,1,1,211,4
1792,0001192683,12,1,90000.0,2,1,1,211,4
1793,0000024047,3,7,855000.0,3,1,1,311,5
1794,0000022574,12,1,90000.0,2,1,1,211,4
1795,0001007852,12,1,90000.0,2,1,1,211,4
1796,0001123398,8,4,360000.0,3,1,1,311,5
1797,0001163935,12,2,180000.0,2,1,1,211,4
1798,0001005112,12,1,90000.0,2,1,1,211,4
1799,0001022927,12,2,180000.0,2,1,1,211,4
1800,0000021996,12,2,180000.0,2,1,1,211,4
1801,0003009746,12,2,180000.0,2,1,1,211,4
1802,0001119906,12,1,90000.0,2,1,1,211,4
1803,0001083884,12,1,45000.0,2,1,1,211,4
1804,0001160514,12,1,90000.0,2,1,1,211,4
1805,0001169563,5,7,630000.0,3,1,1,311,5
1806,0001123442,3,4,360000.0,3,1,1,311,5
1807,0001005048,12,1,90000.0,2,1,1,211,4
1808,0001166169,12,1,90000.0,2,1,1,211,4
1809,0001135781,5,3,270000.0,3,1,1,311,5
1810,0001165431,12,1,90000.0,2,1,1,211,4
1811,0001165044,12,1,135000.0,2,1,1,211,4
1812,0000042288,12,1,90000.0,2,1,1,211,4
1813,0000040345,12,1,135000.0,2,1,1,211,4
1814,0000011149,12,2,180000.0,2,1,1,211,4
1815,0003008623,12,1,270000.0,2,1,1,211,4
1816,0001004692,1,2,180000.0,3,1,1,311,5
1817,0000013220,12,1,90000.0,2,1,1,211,4
1818,0001022856,12,1,90000.0,2,1,1,211,4
1819,0000024577,12,2,225000.0,2,1,1,211,4
1820,0001138018,5,3,450000.0,3,1,1,311,5
1821,0001186048,12,2,360000.0,2,1,1,211,4
1822,0000021563,12,1,90000.0,2,1,1,211,4
1823,0001185928,12,1,135000.0,2,1,1,211,4
1824,0001078034,12,1,90000.0,2,1,1,211,4
1825,0001186113,12,1,90000.0,2,1,1,211,4
1826,0000012603,5,5,675000.0,3,1,1,311,5
1827,0001023619,12,2,225000.0,2,1,1,211,4
1828,0001013855,5,3,405000.0,3,1,1,311,5
1829,0000040056,12,1,90000.0,2,1,1,211,4
1830,0001118828,12,2,180000.0,2,1,1,211,4
1831,0001123446,12,1,270000.0,2,1,1,211,4
1832,KH3795102,12,1,90000.0,2,1,1,211,4
1833,0001081331,12,2,180000.0,2,1,1,211,4
1834,0003008775,8,2,180000.0,3,1,1,311,5
1835,0001029570,12,1,90000.0,2,1,1,211,4
1836,0003009736,5,4,360000.0,3,1,1,311,5
1837,0001006232,12,3,270000.0,2,1,1,211,4
1838,0001119324,6,4,315000.0,3,1,1,311,5
1839,0001166664,12,2,225000.0,2,1,1,211,4
1840,0001005040,12,2,180000.0,2,1,1,211,4
1841,0000027699,12,2,180000.0,2,1,1,211,4
1842,0003004130,12,1,180000.0,2,1,1,211,4
1843,0001138908,12,1,180000.0,2,1,1,211,4
1844,0001135002,12,4,585000.0,2,1,1,211,4
1845,0001136853,12,4,180000.0,2,1,1,211,4
1846,0003004125,12,4,450000.0,2,1,1,211,4
1847,0001006070,12,1,90000.0,2,1,1,211,4
1848,0001081598,12,2,135000.0,2,1,1,211,4
1849,KH9304636,12,1,180000.0,2,1,1,211,4
1850,0001028768,5,4,315000.0,3,1,1,311,5
1851,0001192774,12,1,135000.0,2,1,1,211,4
1852,0001146833,12,2,225000.0,2,1,1,211,4
1853,0005008992,0,6,495000.0,3,1,1,311,5
1854,0001071867,0,2,180000.0,3,1,1,311,5
1855,0001161646,12,3,270000.0,2,1,1,211,4
1856,0001165064,12,1,90000.0,2,1,1,211,4
1857,0001119931,0,3,270000.0,3,1,1,311,5
1858,0001138452,12,1,90000.0,2,1,1,211,4
1859,0000042278,12,5,450000.0,2,1,1,211,4
1860,0001165598,12,4,540000.0,2,1,1,211,4
1861,0001163496,12,3,360000.0,2,1,1,211,4
1862,0000012202,12,1,90000.0,2,1,1,211,4
1863,0000024326,12,1,90000.0,2,1,1,211,4
1864,0000014561,12,1,180000.0,2,1,1,211,4
1865,0001081571,12,1,135000.0,2,1,1,211,4
1866,0001080291,12,3,270000.0,2,1,1,211,4
1867,0001122729,5,3,315000.0,3,1,1,311,5
1868,0001082801,11,2,360000.0,2,1,1,211,4
1869,0001122918,11,2,225000.0,2,1,1,211,4
1870,0001022742,11,3,180000.0,2,1,1,211,4
1871,0001122735,11,2,180000.0,2,1,1,211,4
1872,0000011327,11,2,180000.0,2,1,1,211,4
1873,0001007556,8,4,450000.0,3,1,1,311,5
1874,KH1364918,11,1,45000.0,2,1,1,211,4
1875,0000028035,11,1,90000.0,2,1,1,211,4
1876,0001161575,11,1,90000.0,2,1,1,211,4
1877,0001191066,11,1,45000.0,2,1,1,211,4
1878,0001068440,11,1,90000.0,2,1,1,211,4
1879,0001167372,8,2,180000.0,3,1,1,311,5
1880,0001123309,11,1,90000.0,2,1,1,211,4
1881,0001123185,11,1,135000.0,2,1,1,211,4
1882,0001167187,11,1,90000.0,2,1,1,211,4
1883,0005008825,0,2,180000.0,3,1,1,311,5
1884,0001023407,8,5,360000.0,3,1,1,311,5
1885,0000028605,11,2,180000.0,2,1,1,211,4
1886,0003009764,5,3,360000.0,3,1,1,311,5
1887,0001081813,2,3,270000.0,3,1,1,311,5
1888,0000024067,11,1,90000.0,2,1,1,211,4
1889,0001167042,11,2,180000.0,2,1,1,211,4
1890,0001163970,11,2,450000.0,2,1,1,211,4
1891,0001015623,11,1,90000.0,2,1,1,211,4
1892,0001081812,11,2,180000.0,2,1,1,211,4
1893,0001122292,11,1,135000.0,2,1,1,211,4
1894,0001166196,11,6,630000.0,2,1,1,211,4
1895,0001004889,11,2,135000.0,2,1,1,211,4
1896,0000044173,11,1,90000.0,2,1,1,211,4
1897,0001005201,11,4,360000.0,2,1,1,211,4
1898,0003004087,11,1,360000.0,2,1,1,211,4
1899,0001077842,11,2,315000.0,2,1,1,211,4
1900,0001006023,11,1,90000.0,2,1,1,211,4
1901,0001023501,11,1,90000.0,2,1,1,211,4
1902,0003008164,0,3,270000.0,3,1,1,311,5
1903,0001135795,5,2,225000.0,3,1,1,311,5
1904,0000040026,11,2,495000.0,2,1,1,211,4
1905,KH3954527,11,1,90000.0,2,1,1,211,4
1906,0001015502,11,1,45000.0,2,1,1,211,4
1907,KH6100332,11,1,90000.0,2,1,1,211,4
1908,0001139102,11,1,90000.0,2,1,1,211,4
1909,KH4994986,11,1,90000.0,2,1,1,211,4
1910,0001007863,11,2,180000.0,2,1,1,211,4
1911,0001166946,11,2,180000.0,2,1,1,211,4
1912,KH3517360,7,2,225000.0,3,1,1,311,5
1913,0003008766,11,1,90000.0,2,1,1,211,4
1914,0001160325,2,2,180000.0,3,1,1,311,5
1915,0001078766,11,1,90000.0,2,1,1,211,4
1916,KH9290767,11,1,90000.0,2,1,1,211,4
1917,0001136936,3,2,180000.0,3,1,1,311,5
1918,0000010335,4,5,450000.0,3,1,1,311,5
1919,0001118866,11,1,90000.0,2,1,1,211,4
1920,0001137654,11,1,135000.0,2,1,1,211,4
1921,0001078469,3,2,180000.0,3,1,1,311,5
1922,0000014525,8,2,135000.0,3,1,1,311,5
1923,0001122686,11,2,180000.0,2,1,1,211,4
1924,0001067465,1,2,135000.0,3,1,1,311,5
1925,0005008978,11,1,90000.0,2,1,1,211,4
1926,0000012531,11,1,135000.0,2,1,1,211,4
1927,0001166180,11,1,135000.0,2,1,1,211,4
1928,0001163453,11,1,90000.0,2,1,1,211,4
1929,KH4698687,11,2,180000.0,2,1,1,211,4
1930,0001006250,11,1,90000.0,2,1,1,211,4
1931,KH6025231,11,1,90000.0,2,1,1,211,4
1932,0001165917,11,1,90000.0,2,1,1,211,4
1933,0000041497,8,2,225000.0,3,1,1,311,5
1934,0005008082,11,3,270000.0,2,1,1,211,4
1935,0003004557,11,4,360000.0,2,1,1,211,4
1936,0001079678,5,2,225000.0,3,1,1,311,5
1937,0001081968,10,1,90000.0,3,1,1,311,5
1938,0001161374,10,1,450000.0,3,1,1,311,5
1939,KH5714503,10,1,135000.0,3,1,1,311,5
1940,0001138934,10,1,90000.0,3,1,1,311,5
1941,0001139100,1,5,450000.0,3,1,1,311,5
1942,0000010529,10,1,90000.0,3,1,1,311,5
1943,0001083814,10,1,90000.0,3,1,1,311,5
1944,0001005036,10,1,135000.0,3,1,1,311,5
1945,0001077837,10,1,90000.0,3,1,1,311,5
1946,0001139406,7,2,180000.0,3,1,1,311,5
1947,0001005521,10,1,45000.0,3,1,1,311,5
1948,0001006121,10,1,90000.0,3,1,1,311,5
1949,KH3638193,10,4,495000.0,3,1,1,311,5
1950,0001004410,10,1,90000.0,3,1,1,311,5
1951,0001123499,10,1,135000.0,3,1,1,311,5
1952,0001023291,10,1,90000.0,3,1,1,311,5
1953,0001069306,10,1,90000.0,3,1,1,311,5
1954,0003004566,8,2,135000.0,3,1,1,311,5
1955,0001193223,10,1,135000.0,3,1,1,311,5
1956,0001121485,10,1,90000.0,3,1,1,311,5
1957,0001166855,10,1,225000.0,3,1,1,311,5
1958,0001165844,10,1,90000.0,3,1,1,311,5
1959,0003004016,3,2,180000.0,3,1,1,311,5
1960,0000028921,0,4,405000.0,3,1,1,311,5
1961,0000000576,0,6,1125000.0,3,1,1,311,5
1962,0003009639,10,1,45000.0,3,1,1,311,5
1963,0001166375,10,1,90000.0,3,1,1,311,5
1964,0001006636,10,1,90000.0,3,1,1,311,5
1965,0001137493,10,1,45000.0,3,1,1,311,5
1966,KH8192340,10,1,90000.0,3,1,1,311,5
1967,0000028217,10,1,90000.0,3,1,1,311,5
1968,KH8061152,10,1,90000.0,3,1,1,311,5
1969,0000022854,10,2,225000.0,3,1,1,311,5
1970,0001191048,0,3,450000.0,3,1,1,311,5
1971,0003004127,10,2,180000.0,3,1,1,311,5
1972,0001120657,10,1,90000.0,3,1,1,311,5
1973,0001191430,10,2,180000.0,3,1,1,311,5
1974,0001191185,6,2,225000.0,3,1,1,311,5
1975,0001083430,10,3,135000.0,3,1,1,311,5
1976,0000024871,10,1,45000.0,3,1,1,311,5
1977,0001193257,10,1,90000.0,3,1,1,311,5
1978,0001067751,10,1,90000.0,3,1,1,311,5
1979,0001169433,2,2,180000.0,3,1,1,311,5
1980,KH4308016,10,1,90000.0,3,1,1,311,5
1981,0001071070,10,1,90000.0,3,1,1,311,5
1982,0001160724,10,1,90000.0,3,1,1,311,5
1983,0001136901,10,1,90000.0,3,1,1,311,5
1984,0000003363,10,1,90000.0,3,1,1,311,5
1985,0001012536,10,2,225000.0,3,1,1,311,5
1986,0000020673,10,2,180000.0,3,1,1,311,5
1987,0001120780,10,1,225000.0,3,1,1,311,5
1988,0001121994,1,2,450000.0,3,1,1,311,5
1989,0001079431,10,1,45000.0,3,1,1,311,5
1990,0001185983,10,2,225000.0,3,1,1,311,5
1991,KH8300138,10,2,225000.0,3,1,1,311,5
1992,0003009787,10,2,180000.0,3,1,1,311,5
1993,0000040736,10,1,90000.0,3,1,1,311,5
1994,0001135173,10,1,90000.0,3,1,1,311,5
1995,0001012737,10,1,180000.0,3,1,1,311,5
1996,KH2504704,10,1,90000.0,3,1,1,311,5
1997,0001160305,6,2,180000.0,3,1,1,311,5
1998,0001083055,10,1,90000.0,3,1,1,311,5
1999,0001163927,10,1,90000.0,3,1,1,311,5
2000,0001071140,0,3,495000.0,3,1,1,311,5
2001,0001138950,10,2,225000.0,3,1,1,311,5
2002,0001119842,10,1,90000.0,3,1,1,311,5
2003,0000014053,4,4,630000.0,3,1,1,311,5
2004,0001138581,10,1,90000.0,3,1,1,311,5
2005,0000040146,10,1,90000.0,3,1,1,311,5
2006,0001124226,4,2,180000.0,3,1,1,311,5
2007,0001080565,9,1,90000.0,3,1,1,311,5
2008,0001082493,9,1,90000.0,3,1,1,311,5
2009,0001167599,9,1,315000.0,3,1,1,311,5
2010,0001081738,9,1,135000.0,3,1,1,311,5
2011,0001137268,9,1,90000.0,3,1,1,311,5
2012,0001023125,9,1,990000.0,3,1,1,311,5
2013,0001081677,9,1,90000.0,3,1,1,311,5
2014,0001165762,9,1,45000.0,3,1,1,311,5
2015,0000004950,9,1,90000.0,3,1,1,311,5
2016,0001138444,9,1,45000.0,3,1,1,311,5
2017,0001168864,9,1,90000.0,3,1,1,311,5
2018,0001077927,3,2,180000.0,3,1,1,311,5
2019,0001160313,9,3,315000.0,3,1,1,311,5
2020,0001124213,9,3,585000.0,3,1,1,311,5
2021,0003008133,9,3,270000.0,3,1,1,311,5
2022,KH9542382,9,2,360000.0,3,1,1,311,5
2023,0000029774,9,1,90000.0,3,1,1,311,5
2024,0001165123,9,2,270000.0,3,1,1,311,5
2025,0001186469,9,2,270000.0,3,1,1,311,5
2026,0003004034,9,5,495000.0,3,1,1,311,5
2027,0001119543,9,1,90000.0,3,1,1,311,5
2028,0003004527,0,2,90000.0,3,1,1,311,5
2029,0000027297,9,1,90000.0,3,1,1,311,5
2030,0000027670,5,4,360000.0,3,1,1,311,5
2031,0001077240,9,2,180000.0,3,1,1,311,5
2032,0003008113,9,2,225000.0,3,1,1,311,5
2033,0000010756,8,2,225000.0,3,1,1,311,5
2034,0001181270,9,2,180000.0,3,1,1,311,5
2035,0000044549,9,2,180000.0,3,1,1,311,5
2036,KH9142526,9,3,225000.0,3,1,1,311,5
2037,0001023472,3,6,540000.0,3,1,1,311,5
2038,0000020855,9,2,180000.0,3,1,1,311,5
2039,0001079105,9,1,90000.0,3,1,1,311,5
2040,0000042117,9,1,90000.0,3,1,1,311,5
2041,0001082298,9,1,90000.0,3,1,1,311,5
2042,0001166040,9,1,405000.0,3,1,1,311,5
2043,0000040299,9,1,90000.0,3,1,1,311,5
2044,0001015849,5,3,270000.0,3,1,1,311,5
2045,KH653272,9,1,90000.0,3,1,1,311,5
2046,0001135341,4,3,270000.0,3,1,1,311,5
2047,0001121396,7,3,270000.0,3,1,1,311,5
2048,KH2159908,9,1,90000.0,3,1,1,311,5
2049,0001080470,7,3,225000.0,3,1,1,311,5
2050,0001007538,9,1,180000.0,3,1,1,311,5
2051,0001183665,9,1,90000.0,3,1,1,311,5
2052,0000011100,9,2,270000.0,3,1,1,311,5
2053,0000000034,1,2,180000.0,3,1,1,311,5
2054,0001167430,9,1,90000.0,3,1,1,311,5
2055,KH9189131,2,2,180000.0,3,1,1,311,5
2056,0000044895,9,1,90000.0,3,1,1,311,5
2057,0001169904,9,1,90000.0,3,1,1,311,5
2058,0003008127,0,4,315000.0,3,1,1,311,5
2059,0000026095,5,2,180000.0,3,1,1,311,5
2060,0000041712,9,1,90000.0,3,1,1,311,5
2061,0001167810,9,2,135000.0,3,1,1,311,5
2062,KH4314086,9,1,180000.0,3,1,1,311,5
2063,0001023031,8,1,90000.0,3,1,1,311,5
2064,0003008058,8,1,90000.0,3,1,1,311,5
2065,0001077873,8,2,180000.0,3,1,1,311,5
2066,0001013194,1,3,360000.0,3,1,1,311,5
2067,0001169420,8,1,180000.0,3,1,1,311,5
2068,0001082296,6,6,765000.0,3,1,1,311,5
2069,0001167163,8,2,135000.0,3,1,1,311,5
2070,0000003254,1,5,450000.0,3,1,1,311,5
2071,0001077612,8,1,135000.0,3,1,1,311,5
2072,0003004555,8,1,450000.0,3,1,1,311,5
2073,0000028549,8,1,180000.0,3,1,1,311,5
2074,0001166652,8,1,90000.0,3,1,1,311,5
2075,0001083948,8,1,90000.0,3,1,1,311,5
2076,0005008806,1,3,315000.0,3,1,1,311,5
2077,KH2722663,8,1,45000.0,3,1,1,311,5
2078,0000028122,8,1,90000.0,3,1,1,311,5
2079,0001004820,8,1,90000.0,3,1,1,311,5
2080,0001160747,6,2,360000.0,3,1,1,311,5
2081,0001122320,8,1,450000.0,3,1,1,311,5
2082,0000024417,8,2,180000.0,3,1,1,311,5
2083,KH4999993,4,2,450000.0,3,1,1,311,5
2084,KH647128,8,3,1395000.0,3,1,1,311,5
2085,0000011059,8,1,135000.0,3,1,1,311,5
2086,0001121706,8,1,810000.0,3,1,1,311,5
2087,0001003013,8,1,90000.0,3,1,1,311,5
2088,0001119413,8,1,90000.0,3,1,1,311,5
2089,0001183739,8,1,90000.0,3,1,1,311,5
2090,0001012937,8,2,315000.0,3,1,1,311,5
2091,0001169370,8,2,180000.0,3,1,1,311,5
2092,0001138935,8,1,45000.0,3,1,1,311,5
2093,0001186554,8,4,855000.0,3,1,1,311,5
2094,0000012750,8,1,180000.0,3,1,1,311,5
2095,0001008058,8,1,90000.0,3,1,1,311,5
2096,0000010409,8,2,180000.0,3,1,1,311,5
2097,0001168430,8,2,270000.0,3,1,1,311,5
2098,0000010049,8,1,135000.0,3,1,1,311,5
2099,0001121044,8,2,180000.0,3,1,1,311,5
2100,0001169245,8,1,90000.0,3,1,1,311,5
2101,0000028158,8,1,495000.0,3,1,1,311,5
2102,0001137026,8,1,90000.0,3,1,1,311,5
2103,0001163468,0,5,450000.0,3,1,1,311,5
2104,0001138802,8,1,90000.0,3,1,1,311,5
2105,0001121156,8,1,90000.0,3,1,1,311,5
2106,0001122957,8,3,315000.0,3,1,1,311,5
2107,0001012298,8,1,90000.0,3,1,1,311,5
2108,0001185853,1,2,180000.0,3,1,1,311,5
2109,0000011186,8,2,180000.0,3,1,1,311,5
2110,0001160760,8,2,135000.0,3,1,1,311,5
2111,0000012155,8,2,225000.0,3,1,1,311,5
2112,0001135691,8,1,90000.0,3,1,1,311,5
2113,0001185941,3,3,315000.0,3,1,1,311,5
2114,0001169596,8,1,90000.0,3,1,1,311,5
2115,0001136321,1,2,180000.0,3,1,1,311,5
2116,0000014351,8,2,180000.0,3,1,1,311,5
2117,KH5181852,5,3,270000.0,3,1,1,311,5
2118,0001013610,7,1,90000.0,3,1,1,311,5
2119,0000044966,0,2,270000.0,3,1,1,311,5
2120,0001013852,7,2,135000.0,3,1,1,311,5
2121,KH3097107,4,6,720000.0,3,1,1,311,5
2122,0001168407,0,5,270000.0,3,1,1,311,5
2123,0001137543,7,1,90000.0,3,1,1,311,5
2124,0001161544,7,1,180000.0,3,1,1,311,5
2125,0001167213,7,1,90000.0,3,1,1,311,5
2126,0001168093,7,2,180000.0,3,1,1,311,5
2127,0001166854,0,2,180000.0,3,1,1,311,5
2128,0005008084,7,1,180000.0,3,1,1,311,5
2129,0001166130,7,1,90000.0,3,1,1,311,5
2130,0001122565,7,2,180000.0,3,1,1,311,5
2131,0001168898,7,2,270000.0,3,1,1,311,5
2132,0001186488,7,1,135000.0,3,1,1,311,5
2133,0001169711,7,1,90000.0,3,1,1,311,5
2134,0001077040,7,1,90000.0,3,1,1,311,5
2135,0001166379,6,2,135000.0,3,1,1,311,5
2136,0000026641,7,2,180000.0,3,1,1,311,5
2137,0001013789,7,1,45000.0,3,1,1,311,5
2138,0001161676,7,4,495000.0,3,1,1,311,5
2139,0001006799,7,1,180000.0,3,1,1,311,5
2140,0001012871,7,3,540000.0,3,1,1,311,5
2141,0001015483,5,4,405000.0,3,1,1,311,5
2142,KH2844138,7,1,90000.0,3,1,1,311,5
2143,0001005741,3,5,450000.0,3,1,1,311,5
